date_time,maxtempC,mintempC,totalSnow_cm,sunHour,uvIndex,moon_illumination,moonrise,moonset,sunrise,sunset,DewPointC,FeelsLikeC,HeatIndexC,WindChillC,WindGustKmph,cloudcover,humidity,precipMM,pressure,tempC,visibility,winddirDegree,windspeedKmph,location
2015-12-02,12,8,0.0,3.5,3,60,No moonrise,12:57 PM,08:01 AM,05:29 PM,10,9,10,9,12,99,96,21.0,1010,12,7,118,8,new_york_city
2015-12-03,7,6,0.0,8.7,3,53,12:28 AM,01:28 PM,08:02 AM,05:29 PM,5,4,8,4,32,13,84,0.4,1010,7,10,291,20,new_york_city
2015-12-04,10,5,0.0,8.7,3,46,01:24 AM,01:57 PM,08:03 AM,05:29 PM,3,4,7,4,21,11,74,0.0,1030,10,10,306,14,new_york_city
2015-12-05,11,6,0.0,8.7,3,39,02:20 AM,02:26 PM,08:04 AM,05:29 PM,4,7,8,7,8,3,73,0.0,1038,11,10,283,6,new_york_city
2015-12-06,12,5,0.0,8.7,2,33,03:16 AM,02:55 PM,08:05 AM,05:29 PM,3,6,7,6,14,25,73,0.0,1031,12,10,250,9,new_york_city
2015-12-07,13,5,0.0,8.7,2,26,04:12 AM,03:26 PM,08:06 AM,05:29 PM,2,6,8,6,15,44,70,0.0,1021,13,10,257,9,new_york_city
2015-12-08,9,5,0.0,7.0,2,19,05:09 AM,04:00 PM,08:07 AM,05:29 PM,2,4,6,4,16,71,75,0.1,1020,9,10,171,11,new_york_city
2015-12-09,10,5,0.0,3.5,2,12,06:06 AM,04:38 PM,08:08 AM,05:29 PM,5,6,8,6,17,60,82,0.1,1019,10,10,195,10,new_york_city
2015-12-10,14,9,0.0,8.7,4,5,07:04 AM,05:20 PM,08:09 AM,05:29 PM,9,10,11,10,15,40,85,0.0,1015,14,10,222,9,new_york_city
2015-12-11,14,9,0.0,6.9,3,1,08:00 AM,06:08 PM,08:10 AM,05:29 PM,9,10,11,10,19,35,86,0.0,1014,14,10,220,10,new_york_city
2015-12-12,16,10,0.0,5.2,3,8,08:54 AM,07:01 PM,08:10 AM,05:29 PM,11,12,13,12,15,63,87,0.0,1020,16,10,232,7,new_york_city
2015-12-13,17,11,0.0,6.9,3,15,09:44 AM,08:00 PM,08:11 AM,05:29 PM,12,13,14,13,14,59,88,0.0,1021,17,10,186,8,new_york_city
2015-12-14,15,12,0.0,3.4,3,22,10:30 AM,09:02 PM,08:12 AM,05:29 PM,12,13,14,13,23,82,93,7.1,1010,15,8,147,14,new_york_city
2015-12-15,14,10,0.0,5.2,3,28,11:13 AM,10:06 PM,08:13 AM,05:30 PM,9,11,13,11,38,39,77,9.9,1002,14,9,283,23,new_york_city
2015-12-16,10,7,0.0,6.9,2,35,11:52 AM,11:13 PM,08:13 AM,05:30 PM,4,7,9,7,15,30,75,0.1,1018,10,10,113,11,new_york_city
2015-12-17,13,6,0.0,3.4,3,42,12:28 PM,No moonset,08:14 AM,05:30 PM,10,10,11,10,14,86,94,52.4,1013,13,5,113,8,new_york_city
2015-12-18,4,-0,0.0,5.2,1,49,01:03 PM,12:20 AM,08:15 AM,05:31 PM,-3,-2,2,-2,22,59,72,0.5,1018,4,9,260,15,new_york_city
2015-12-19,3,-0,0.0,5.2,1,55,01:39 PM,01:28 AM,08:15 AM,05:31 PM,-3,-3,1,-3,25,62,72,3.0,1018,3,9,201,17,new_york_city
2015-12-20,3,-1,0.0,5.2,1,62,02:15 PM,02:36 AM,08:16 AM,05:31 PM,-3,-1,2,-1,21,55,73,0.6,1020,3,9,208,14,new_york_city
2015-12-21,10,3,0.0,6.9,2,69,02:54 PM,03:45 AM,08:16 AM,05:32 PM,3,4,8,4,35,41,74,0.1,1025,10,10,216,21,new_york_city
2015-12-22,15,11,0.0,3.4,3,76,03:38 PM,04:54 AM,08:17 AM,05:32 PM,12,11,12,11,25,81,96,10.7,1016,15,7,213,14,new_york_city
2015-12-23,15,10,0.0,3.4,3,83,04:25 PM,06:01 AM,08:17 AM,05:33 PM,12,12,13,12,24,88,97,29.6,1018,15,5,139,13,new_york_city
2015-12-24,19,15,0.0,5.2,4,89,05:18 PM,07:05 AM,08:18 AM,05:34 PM,16,17,17,17,35,67,93,13.1,1015,19,8,230,17,new_york_city
2015-12-25,17,13,0.0,6.9,3,96,06:15 PM,08:03 AM,08:18 AM,05:34 PM,11,15,14,15,6,50,83,1.1,1021,17,9,224,3,new_york_city
2015-12-26,10,9,0.0,3.4,2,97,07:15 PM,08:55 AM,08:18 AM,05:35 PM,6,7,10,7,25,83,76,1.6,1030,10,7,54,16,new_york_city
2015-12-27,15,9,0.0,5.2,3,90,08:15 PM,09:41 AM,08:19 AM,05:35 PM,10,10,12,10,27,85,89,6.1,1016,15,9,229,17,new_york_city
2015-12-28,5,0,0.0,5.2,1,84,09:16 PM,10:21 AM,08:19 AM,05:36 PM,-1,-1,4,-1,30,56,76,0.2,1017,5,10,267,20,new_york_city
2015-12-29,9,1,0.0,3.4,2,77,10:14 PM,10:56 AM,08:19 AM,05:37 PM,3,2,5,2,24,68,88,5.7,1018,9,9,199,16,new_york_city
2015-12-30,8,4,0.0,3.4,2,70,11:12 PM,11:29 AM,08:20 AM,05:38 PM,5,4,6,4,14,79,92,1.6,1024,8,8,90,9,new_york_city
2015-12-31,8,5,0.0,5.2,2,63,No moonrise,11:59 AM,08:20 AM,05:38 PM,5,4,7,4,24,59,84,7.2,1018,8,9,265,16,new_york_city
2016-01-01,5,1,0.0,8.7,1,56,12:09 AM,12:27 PM,08:20 AM,05:39 PM,-1,-1,3,-1,28,23,73,0.0,1018,5,9,284,20,new_york_city
2016-01-02,4,0,0.0,8.7,2,50,01:05 AM,12:56 PM,08:20 AM,05:40 PM,-4,-3,2,-3,22,5,63,0.0,1017,4,10,275,17,new_york_city
2016-01-03,6,-3,0.0,8.7,2,43,02:01 AM,01:27 PM,08:20 AM,05:41 PM,-3,-2,3,-2,30,4,64,0.0,1013,6,10,268,21,new_york_city
2016-01-04,1,-4,0.6,5.2,1,36,02:57 AM,01:59 PM,08:20 AM,05:42 PM,-6,-6,-1,-6,28,58,74,1.1,1016,1,9,262,18,new_york_city
2016-01-05,0,-9,0.0,8.7,2,29,03:54 AM,02:34 PM,08:20 AM,05:43 PM,-17,-11,-4,-11,21,0,39,0.0,1035,0,10,248,17,new_york_city
2016-01-06,5,-2,0.0,8.7,2,23,04:51 AM,03:14 PM,08:20 AM,05:44 PM,-13,-3,1,-3,14,3,34,0.0,1034,5,10,242,11,new_york_city
2016-01-07,6,-0,0.0,8.7,2,16,05:48 AM,03:59 PM,08:20 AM,05:45 PM,-10,2,3,2,7,21,40,0.0,1026,6,10,248,4,new_york_city
2016-01-08,6,1,0.0,7.0,1,9,06:43 AM,04:50 PM,08:20 AM,05:46 PM,-1,0,4,0,20,48,72,0.1,1023,6,10,50,13,new_york_city
2016-01-09,8,4,0.0,3.5,2,2,07:36 AM,05:48 PM,08:20 AM,05:47 PM,5,3,6,3,23,94,93,0.6,1021,8,8,69,15,new_york_city
2016-01-10,14,6,0.0,5.2,3,4,08:25 AM,06:50 PM,08:19 AM,05:48 PM,9,7,10,7,53,69,90,43.5,1003,14,7,169,31,new_york_city
2016-01-11,1,-2,0.0,8.7,2,11,09:11 AM,07:55 PM,08:19 AM,05:49 PM,-9,-6,-0,-6,36,0,54,0.0,1014,1,10,278,28,new_york_city
2016-01-12,5,-2,1.0,5.2,1,18,09:52 AM,09:03 PM,08:19 AM,05:50 PM,-8,-4,1,-4,27,36,53,2.0,1012,5,9,218,19,new_york_city
2016-01-13,-2,-5,0.0,8.7,1,25,10:30 AM,10:11 PM,08:19 AM,05:51 PM,-12,-11,-3,-11,39,30,52,0.0,1014,-2,10,279,31,new_york_city
2016-01-14,3,-6,0.1,7.0,1,32,11:07 AM,11:20 PM,08:18 AM,05:52 PM,-7,-6,-1,-6,19,68,62,0.1,1015,3,10,261,14,new_york_city
2016-01-15,8,2,0.0,7.0,2,38,11:42 AM,No moonset,08:18 AM,05:53 PM,2,4,5,4,11,65,79,0.4,1011,8,9,124,6,new_york_city
2016-01-16,9,4,0.0,3.5,2,45,12:18 PM,12:28 AM,08:18 AM,05:54 PM,4,2,6,2,32,75,87,16.2,1001,9,8,225,19,new_york_city
2016-01-17,2,-0,0.9,3.5,1,52,12:56 PM,01:37 AM,08:17 AM,05:55 PM,-2,-3,1,-3,19,57,77,1.0,1009,2,9,209,14,new_york_city
2016-01-18,-2,-6,0.0,7.0,1,59,01:36 PM,02:43 AM,08:17 AM,05:56 PM,-11,-11,-3,-11,41,43,56,0.0,1011,-2,9,287,33,new_york_city
2016-01-19,-3,-7,0.0,8.7,1,65,02:20 PM,03:50 AM,08:16 AM,05:57 PM,-11,-13,-5,-13,43,25,60,0.0,1017,-3,9,291,34,new_york_city
2016-01-20,2,-3,0.0,7.0,1,72,03:10 PM,04:53 AM,08:16 AM,05:59 PM,-7,-6,-1,-6,22,38,63,0.0,1021,2,10,305,15,new_york_city
2016-01-21,1,-3,0.0,9.9,2,79,04:03 PM,05:52 AM,08:15 AM,06:00 PM,-8,-7,-1,-7,26,22,57,0.0,1021,1,10,326,19,new_york_city
2016-01-22,-1,-5,0.8,6.6,1,86,05:01 PM,06:46 AM,08:14 AM,06:01 PM,-12,-8,-3,-8,20,59,49,0.9,1023,-1,9,147,16,new_york_city
2016-01-23,-1,-4,0.0,4.9,1,93,06:00 PM,07:34 AM,08:14 AM,06:02 PM,-3,-11,-2,-11,57,99,94,57.3,1008,-1,0,34,41,new_york_city
2016-01-24,-0,-6,0.0,9.9,2,99,07:00 PM,08:16 AM,08:13 AM,06:03 PM,-6,-10,-4,-10,34,16,83,1.3,1014,-0,9,330,21,new_york_city
2016-01-25,1,-7,0.0,9.9,2,94,08:00 PM,08:54 AM,08:12 AM,06:04 PM,-5,-6,-2,-6,17,10,81,0.0,1024,1,10,251,9,new_york_city
2016-01-26,5,0,0.0,6.6,1,87,08:59 PM,09:28 AM,08:12 AM,06:06 PM,2,-2,3,-2,34,70,93,1.4,1018,5,9,220,17,new_york_city
2016-01-27,4,0,0.0,10.0,1,80,09:57 PM,09:59 AM,08:11 AM,06:07 PM,1,-2,3,-2,29,29,86,5.4,1018,4,10,307,16,new_york_city
2016-01-28,3,-1,0.0,10.0,2,74,10:53 PM,10:28 AM,08:10 AM,06:08 PM,-2,-1,1,-1,12,9,81,0.0,1014,3,10,220,8,new_york_city
2016-01-29,3,-2,0.4,10.0,1,67,11:49 PM,10:58 AM,08:09 AM,06:09 PM,-2,-4,1,-4,29,33,83,1.2,1002,3,8,294,18,new_york_city
2016-01-30,1,-3,0.0,10.0,2,60,No moonrise,11:27 AM,08:08 AM,06:10 PM,-4,-6,-1,-6,26,10,78,0.0,1017,1,10,253,16,new_york_city
2016-01-31,6,1,0.0,10.0,1,53,12:45 AM,11:58 AM,08:07 AM,06:12 PM,3,-0,3,-0,22,43,94,0.0,1014,6,10,218,12,new_york_city
2016-02-01,11,5,0.0,6.7,2,47,01:41 AM,12:31 PM,08:06 AM,06:13 PM,6,4,8,4,30,79,93,4.1,1011,11,10,278,15,new_york_city
2016-02-02,10,2,0.0,10.1,3,40,02:37 AM,01:09 PM,08:05 AM,06:14 PM,3,3,5,3,13,7,82,0.0,1025,10,10,188,9,new_york_city
2016-02-03,13,4,0.0,5.1,3,33,03:34 AM,01:51 PM,08:04 AM,06:15 PM,8,6,9,6,45,76,92,27.2,1018,13,7,162,23,new_york_city
2016-02-04,11,6,0.0,10.0,2,26,04:29 AM,02:38 PM,08:03 AM,06:17 PM,7,7,9,7,23,80,86,4.7,1016,11,8,262,13,new_york_city
2016-02-05,3,-1,6.3,10.0,1,19,05:23 AM,03:32 PM,08:02 AM,06:18 PM,-1,-3,2,-3,35,58,83,26.5,1021,3,6,249,23,new_york_city
2016-02-06,3,-2,0.0,10.0,1,13,06:14 AM,04:31 PM,08:01 AM,06:19 PM,-4,-3,1,-3,19,29,74,0.0,1028,3,10,248,12,new_york_city
2016-02-07,6,0,0.0,8.4,1,6,07:02 AM,05:36 PM,08:00 AM,06:20 PM,-1,0,3,0,15,27,76,0.0,1020,6,10,189,9,new_york_city
2016-02-08,1,-2,1.9,5.3,1,1,07:46 AM,06:44 PM,07:59 AM,06:22 PM,-2,-5,0,-5,30,90,84,2.5,1009,1,6,38,21,new_york_city
2016-02-09,1,-3,1.4,5.3,1,8,08:26 AM,07:55 PM,07:58 AM,06:23 PM,-3,-5,-1,-5,13,93,86,1.6,1004,1,5,89,10,new_york_city
2016-02-10,3,-2,1.4,10.0,1,14,09:05 AM,09:06 PM,07:57 AM,06:24 PM,-2,-4,0,-4,26,65,83,2.2,1005,3,4,260,18,new_york_city
2016-02-11,-4,-7,0.3,6.9,1,21,09:43 AM,10:16 PM,07:56 AM,06:25 PM,-11,-13,-5,-13,39,59,63,1.7,1014,-4,3,291,30,new_york_city
2016-02-12,-4,-9,0.0,6.9,1,28,10:19 AM,11:27 PM,07:55 AM,06:26 PM,-14,-13,-6,-13,20,50,56,0.1,1021,-4,10,266,16,new_york_city
2016-02-13,-6,-13,0.2,8.5,1,35,10:57 AM,No moonset,07:53 AM,06:28 PM,-16,-18,-8,-18,40,79,55,0.6,1018,-6,6,301,33,new_york_city
2016-02-14,-8,-16,0.0,10.8,2,42,11:37 AM,12:35 AM,07:52 AM,06:29 PM,-23,-21,-12,-21,23,29,42,0.0,1032,-8,10,312,20,new_york_city
2016-02-15,1,-9,2.0,5.4,1,48,12:20 PM,01:43 AM,07:51 AM,06:30 PM,-9,-7,-4,-7,11,82,67,10.2,1030,1,8,120,8,new_york_city
2016-02-16,11,2,0.0,7.0,2,55,01:08 PM,02:46 AM,07:49 AM,06:31 PM,6,3,7,3,54,76,94,35.4,1008,11,8,202,28,new_york_city
2016-02-17,5,0,0.0,7.0,1,62,01:59 PM,03:46 AM,07:48 AM,06:32 PM,-1,-2,2,-2,26,56,79,0.0,1016,5,10,294,17,new_york_city
2016-02-18,1,-4,0.0,10.9,2,69,02:54 PM,04:41 AM,07:47 AM,06:34 PM,-7,-7,-1,-7,28,5,64,0.0,1030,1,10,293,20,new_york_city
2016-02-19,2,-3,0.0,7.0,1,75,03:51 PM,05:30 AM,07:45 AM,06:35 PM,-8,-4,-0,-4,19,49,57,0.0,1032,2,10,151,14,new_york_city
2016-02-20,12,3,0.0,10.1,2,82,04:50 PM,06:13 AM,07:44 AM,06:36 PM,4,4,7,4,40,41,81,1.2,1015,12,9,223,22,new_york_city
2016-02-21,10,5,0.0,10.1,2,89,05:50 PM,06:52 AM,07:43 AM,06:37 PM,5,6,8,6,22,37,85,6.1,1013,10,10,200,12,new_york_city
2016-02-22,10,2,0.0,11.0,3,96,06:48 PM,07:28 AM,07:41 AM,06:38 PM,2,3,5,3,12,18,78,6.0,1020,10,10,157,9,new_york_city
2016-02-23,4,1,0.0,5.5,1,98,07:46 PM,07:59 AM,07:40 AM,06:40 PM,0,-3,3,-3,37,75,84,15.1,1025,4,8,59,25,new_york_city
2016-02-24,13,3,0.0,5.5,2,91,08:43 PM,08:29 AM,07:38 AM,06:41 PM,7,4,8,4,48,100,97,44.6,1010,13,7,101,27,new_york_city
2016-02-25,10,3,0.0,5.5,2,84,09:40 PM,08:59 AM,07:37 AM,06:42 PM,6,4,8,4,49,81,83,14.6,994,10,8,231,30,new_york_city
2016-02-26,2,-2,0.0,11.1,1,77,10:35 PM,09:29 AM,07:36 AM,06:43 PM,-7,-6,0,-6,37,10,58,0.1,1011,2,9,308,27,new_york_city
2016-02-27,4,-3,0.0,11.1,2,70,11:31 PM,09:59 AM,07:34 AM,06:44 PM,-8,-4,1,-4,28,24,54,0.0,1018,4,10,263,19,new_york_city
2016-02-28,12,1,0.0,11.1,3,64,No moonrise,10:31 AM,07:33 AM,06:45 PM,2,2,6,2,38,19,75,0.0,1013,12,10,227,21,new_york_city
2016-02-29,12,6,0.0,11.2,2,57,12:27 AM,11:06 AM,07:31 AM,06:47 PM,5,5,9,5,41,13,80,1.3,1007,12,10,239,22,new_york_city
2016-03-01,8,1,0.0,11.2,3,50,01:22 AM,11:45 AM,07:29 AM,06:48 PM,1,2,5,2,28,17,72,0.0,1017,8,10,179,17,new_york_city
2016-03-02,7,-1,0.0,11.2,1,43,02:17 AM,12:28 PM,07:28 AM,06:49 PM,-1,-1,5,-1,47,34,68,7.6,1007,7,9,279,31,new_york_city
2016-03-03,2,-3,0.0,8.6,1,37,03:10 AM,01:18 PM,07:26 AM,06:50 PM,-12,-4,-0,-4,18,46,42,0.0,1023,2,10,271,14,new_york_city
2016-03-04,2,-1,4.0,10.1,1,30,04:01 AM,02:13 PM,07:25 AM,06:51 PM,-4,-5,0,-5,26,56,74,4.7,1020,2,6,49,19,new_york_city
2016-03-05,4,-1,0.0,10.1,1,23,04:50 AM,03:15 PM,07:23 AM,06:52 PM,-8,-3,1,-3,17,29,56,0.0,1022,4,10,233,12,new_york_city
2016-03-06,10,-0,0.0,11.3,1,16,05:35 AM,04:20 PM,07:22 AM,06:53 PM,-6,1,3,1,11,28,52,0.0,1025,10,10,134,7,new_york_city
2016-03-07,12,2,0.0,11.4,3,9,06:17 AM,05:30 PM,07:20 AM,06:55 PM,3,3,6,3,30,27,77,0.0,1021,12,10,222,18,new_york_city
2016-03-08,15,8,0.0,11.4,4,3,06:58 AM,06:42 PM,07:18 AM,06:56 PM,7,9,10,9,17,37,82,0.0,1020,15,10,150,9,new_york_city
2016-03-09,20,9,0.0,11.4,5,4,07:36 AM,07:55 PM,07:17 AM,06:57 PM,9,13,14,13,21,16,72,0.0,1019,20,10,218,11,new_york_city
2016-03-10,21,13,0.0,10.1,4,11,08:14 AM,09:08 PM,07:15 AM,06:58 PM,13,16,16,16,24,54,79,0.7,1015,21,10,249,12,new_york_city
2016-03-11,14,8,0.0,11.5,4,18,08:53 AM,10:20 PM,07:14 AM,06:59 PM,8,10,12,10,29,28,76,3.1,1020,14,10,318,17,new_york_city
2016-03-12,13,7,0.0,10.2,3,24,09:34 AM,11:31 PM,07:12 AM,07:00 PM,5,8,10,8,17,11,71,0.0,1024,13,10,138,11,new_york_city
2016-03-13,14,9,0.0,7.4,3,31,10:17 AM,No moonset,07:10 AM,07:01 PM,7,10,11,10,17,59,76,0.4,1018,14,9,178,10,new_york_city
2016-03-14,7,6,0.0,6.0,2,38,11:05 AM,12:37 AM,07:09 AM,07:02 PM,4,3,7,3,39,98,85,13.8,1018,7,7,75,26,new_york_city
2016-03-15,12,7,0.0,7.4,2,45,11:56 AM,01:40 AM,07:07 AM,07:03 PM,7,7,9,7,23,82,88,0.8,1010,12,9,173,15,new_york_city
2016-03-16,14,8,0.0,10.2,3,51,12:50 PM,02:37 AM,07:05 AM,07:04 PM,8,10,10,10,10,46,86,2.4,1010,14,9,180,7,new_york_city
2016-03-17,15,7,0.0,10.2,3,58,01:47 PM,03:28 AM,07:04 AM,07:06 PM,5,9,10,9,19,32,73,1.0,1011,15,10,223,11,new_york_city
2016-03-18,12,5,0.0,11.6,3,65,02:44 PM,04:13 AM,07:02 AM,07:07 PM,2,5,8,5,34,19,64,0.0,1011,12,10,300,21,new_york_city
2016-03-19,7,2,0.0,8.8,2,72,03:43 PM,04:53 AM,07:00 AM,07:08 PM,-5,2,5,2,13,38,53,0.0,1019,7,10,258,10,new_york_city
2016-03-20,4,1,0.5,8.9,1,79,04:41 PM,05:29 AM,06:59 AM,07:09 PM,-6,-2,2,-2,24,55,56,0.7,1019,4,9,55,18,new_york_city
2016-03-21,7,0,2.2,11.6,1,85,05:39 PM,06:01 AM,06:57 AM,07:10 PM,-4,-1,3,-1,28,33,62,2.6,1012,7,8,310,20,new_york_city
2016-03-22,10,0,0.0,11.6,3,92,06:35 PM,06:31 AM,06:55 AM,07:11 PM,-2,1,5,1,32,19,59,0.0,1020,10,10,243,21,new_york_city
2016-03-23,17,7,0.0,10.3,3,99,07:32 PM,07:01 AM,06:54 AM,07:12 PM,7,10,12,10,26,60,74,0.0,1015,17,10,231,14,new_york_city
2016-03-24,11,7,0.0,11.6,3,94,08:28 PM,07:30 AM,06:52 AM,07:13 PM,6,6,9,6,27,24,81,0.0,1016,11,10,78,19,new_york_city
2016-03-25,18,9,0.0,9.0,3,88,09:24 PM,08:00 AM,06:50 AM,07:14 PM,10,11,13,11,36,54,81,8.5,1010,18,9,244,19,new_york_city
2016-03-26,11,3,0.0,11.6,3,81,10:19 PM,08:31 AM,06:49 AM,07:15 PM,2,3,6,3,19,4,72,0.0,1026,11,10,120,15,new_york_city
2016-03-27,10,4,0.0,11.6,3,74,11:15 PM,09:05 AM,06:47 AM,07:16 PM,3,4,7,4,14,32,79,0.0,1027,10,10,111,11,new_york_city
2016-03-28,12,6,0.0,9.0,2,67,No moonrise,09:43 AM,06:45 AM,07:17 PM,5,5,8,5,34,75,83,8.1,1007,12,9,176,22,new_york_city
2016-03-29,9,3,0.0,11.6,3,60,12:09 AM,10:24 AM,06:44 AM,07:18 PM,-1,1,6,1,45,4,59,0.0,1015,9,10,310,30,new_york_city
2016-03-30,11,2,0.0,11.6,3,54,01:02 AM,11:10 AM,06:42 AM,07:19 PM,-1,4,7,4,24,6,58,0.0,1026,11,10,234,17,new_york_city
2016-03-31,17,7,0.0,9.0,3,47,01:53 AM,12:02 PM,06:40 AM,07:21 PM,8,10,13,10,46,47,76,0.0,1015,17,10,198,25,new_york_city
2016-04-01,20,14,0.0,10.3,4,40,02:41 AM,12:58 PM,06:39 AM,07:22 PM,14,16,17,16,44,66,86,14.2,1004,20,8,227,21,new_york_city
2016-04-02,10,8,0.0,10.3,2,33,03:27 AM,02:00 PM,06:37 AM,07:23 PM,7,8,10,8,18,56,82,20.0,1000,10,8,204,11,new_york_city
2016-04-03,3,0,1.5,10.3,1,27,04:09 AM,03:06 PM,06:35 AM,07:24 PM,-4,-3,3,-3,43,57,64,6.9,1007,3,6,262,34,new_york_city
2016-04-04,6,-2,0.0,6.5,1,20,04:49 AM,04:15 PM,06:34 AM,07:25 PM,1,-1,3,-1,24,84,85,21.7,1013,6,7,90,17,new_york_city
2016-04-05,3,-4,0.0,11.6,2,13,05:28 AM,05:28 PM,06:32 AM,07:26 PM,-7,-7,-1,-7,30,6,62,0.0,1026,3,10,173,24,new_york_city
2016-04-06,7,-1,0.0,11.6,2,6,06:06 AM,06:41 PM,06:30 AM,07:27 PM,-4,-0,4,-0,25,27,60,0.0,1025,7,10,163,18,new_york_city
2016-04-07,13,7,0.0,7.8,3,0,06:44 AM,07:55 PM,06:29 AM,07:28 PM,8,7,10,7,41,71,89,13.6,1002,13,9,196,23,new_york_city
2016-04-08,9,5,0.0,10.3,2,7,07:25 AM,09:08 PM,06:27 AM,07:29 PM,1,2,6,2,31,41,69,2.1,1004,9,10,273,22,new_york_city
2016-04-09,7,1,0.0,6.5,2,14,08:08 AM,10:20 PM,06:26 AM,07:30 PM,-0,0,4,0,25,81,72,8.1,1008,7,7,158,18,new_york_city
2016-04-10,7,-1,0.0,11.6,2,21,08:55 AM,11:28 PM,06:24 AM,07:31 PM,-3,-1,3,-1,26,15,63,0.0,1025,7,10,267,18,new_york_city
2016-04-11,14,4,0.0,10.3,3,28,09:47 AM,No moonset,06:22 AM,07:32 PM,5,6,9,6,36,57,76,0.6,1021,14,9,191,22,new_york_city
2016-04-12,13,10,0.0,10.3,3,34,10:41 AM,12:29 AM,06:21 AM,07:33 PM,8,9,12,9,36,54,79,31.1,1017,13,8,247,21,new_york_city
2016-04-13,14,7,0.0,10.3,3,41,11:39 AM,01:24 AM,06:19 AM,07:34 PM,5,9,11,9,21,56,72,0.4,1018,14,9,234,13,new_york_city
2016-04-14,15,8,0.0,9.1,3,48,12:38 PM,02:12 AM,06:18 AM,07:35 PM,6,11,12,11,20,55,71,0.6,1020,15,9,221,12,new_york_city
2016-04-15,13,8,0.0,10.4,3,55,01:37 PM,02:54 AM,06:16 AM,07:36 PM,6,8,10,8,24,60,74,2.5,1021,13,9,162,15,new_york_city
2016-04-16,14,7,0.0,9.1,3,61,02:35 PM,03:31 AM,06:15 AM,07:37 PM,7,9,11,9,27,65,76,3.6,1020,14,10,163,17,new_york_city
2016-04-17,15,9,0.0,9.1,3,68,03:33 PM,04:04 AM,06:13 AM,07:38 PM,7,11,12,11,22,57,71,0.9,1017,15,10,231,13,new_york_city
2016-04-18,15,7,0.0,9.1,3,75,04:30 PM,04:35 AM,06:12 AM,07:39 PM,6,10,12,10,18,55,68,0.0,1019,15,10,204,11,new_york_city
2016-04-19,14,9,0.0,9.1,3,82,05:26 PM,05:04 AM,06:10 AM,07:40 PM,7,10,11,10,21,58,76,0.8,1018,14,10,161,14,new_york_city
2016-04-20,14,8,0.0,9.1,3,89,06:22 PM,05:33 AM,06:09 AM,07:42 PM,7,9,11,9,24,52,76,2.5,1018,14,9,167,16,new_york_city
2016-04-21,19,8,0.0,10.4,4,95,07:18 PM,06:02 AM,06:08 AM,07:43 PM,8,13,14,13,25,31,67,0.0,1019,19,10,222,15,new_york_city
2016-04-22,22,15,0.0,10.4,4,98,08:14 PM,06:33 AM,06:06 AM,07:44 PM,14,17,18,17,19,72,83,9.1,1012,22,10,229,10,new_york_city
2016-04-23,18,11,0.0,10.4,4,91,09:10 PM,07:06 AM,06:05 AM,07:45 PM,11,14,15,14,27,43,76,20.1,1011,18,9,206,16,new_york_city
2016-04-24,17,7,0.0,11.6,4,84,10:05 PM,07:42 AM,06:03 AM,07:46 PM,3,10,12,10,17,6,57,0.0,1018,17,10,170,11,new_york_city
2016-04-25,19,10,0.0,11.6,5,78,10:58 PM,08:22 AM,06:02 AM,07:47 PM,8,14,14,14,11,27,67,0.0,1015,19,10,173,7,new_york_city
2016-04-26,18,7,0.0,9.2,3,71,11:50 PM,09:06 AM,06:01 AM,07:48 PM,11,12,13,12,16,77,88,21.8,1007,18,8,56,11,new_york_city
2016-04-27,15,7,0.0,13.3,3,64,No moonrise,09:56 AM,05:59 AM,07:49 PM,5,9,11,9,16,36,69,0.0,1013,15,10,125,11,new_york_city
2016-04-28,14,8,0.0,11.0,3,57,12:38 AM,10:49 AM,05:58 AM,07:50 PM,3,8,10,8,15,64,63,2.6,1017,14,9,126,11,new_york_city
2016-04-29,12,8,0.0,12.2,3,51,01:23 AM,11:48 AM,05:57 AM,07:51 PM,5,7,10,7,18,59,72,1.7,1019,12,8,90,14,new_york_city
2016-04-30,15,7,0.0,14.0,4,44,02:05 AM,12:50 PM,05:55 AM,07:52 PM,5,9,11,9,15,37,70,0.7,1023,15,9,105,11,new_york_city
2016-05-01,9,7,0.0,8.7,2,37,02:44 AM,01:56 PM,05:54 AM,07:53 PM,6,6,8,6,17,93,86,10.8,1022,9,8,112,12,new_york_city
2016-05-02,15,7,0.0,9.9,3,30,03:22 AM,03:04 PM,05:53 AM,07:54 PM,9,9,11,9,9,88,90,3.7,1016,15,8,137,7,new_york_city
2016-05-03,12,10,0.0,8.8,3,23,03:59 AM,04:15 PM,05:52 AM,07:55 PM,10,9,11,9,17,96,94,26.6,1011,12,6,82,12,new_york_city
2016-05-04,10,9,0.0,8.8,2,17,04:36 AM,05:28 PM,05:51 AM,07:56 PM,8,7,9,7,22,98,92,3.8,1008,10,5,73,15,new_york_city
2016-05-05,12,7,0.0,8.8,2,10,05:15 AM,06:41 PM,05:49 AM,07:57 PM,7,6,9,6,25,96,87,0.8,1006,12,8,38,17,new_york_city
2016-05-06,11,9,0.0,8.8,2,3,05:56 AM,07:55 PM,05:48 AM,07:58 PM,8,6,9,6,33,99,92,13.3,1007,11,8,71,22,new_york_city
2016-05-07,14,9,0.0,10.0,3,4,06:42 AM,09:06 PM,05:47 AM,07:59 PM,9,9,11,9,15,80,91,0.5,1008,14,8,107,10,new_york_city
